YEAR,INSTNM,CITY,STATE,COUNTRY,INST_TYPE,NT_TUT_REV,INST_EXP,AVG_FAC_SAL,TS,TS_MEN,TS_WOM,TS_MAR,TS_DPEN,TS_VET,TS_PT,ST_FI_LO,ST_FI_M1,ST_FI_M2,ST_FI_H1,ST_FI_H2,HL_ED_MS,HL_ED_HS,HL_ED_PS,CPR
2015,Florida International University,Miami,Florida,United States,Public,3252,3788,7978,29793,0.4329,0.5671,0.105495387,0.654392298,0.01941436,0.3606,0.524749298,0.204973927,0.133012435,0.075250702,0.062013638,0.041952213,0.343582145,0.614465642,0.4814
2015,Florida State University,Tallahassee,Florida,United States,Public,3130,6089,7806,30841,0.4358,0.5642,0.049841239,0.826036756,0.021360531,0.1072,0.310882325,0.149523718,0.156836332,0.159338016,0.223419609,0.01277034,0.278990731,0.708238929,0.6827
2015,Mercer University,Macon,Georgia,United States,Private,12813,9922,6954,4180,0.3258,0.6742,0.24989825,0.45014245,0.035409035,0.1608,0.333333333,0.161172161,0.160765161,0.158730159,0.185999186,0.02345512,0.349571493,0.626973388,0.5089
2015,Shorter University,Rome,Georgia,United States,Private,7170,5919,4733,1029,0.5044,0.4956,0.331379862,0.322322856,0.057538626,0.034,0.283431007,0.222695791,0.191795418,0.16036228,0.141715504,0.036967419,0.458646617,0.504385965,0.4582
2015,Aurora University,Aurora,Illinois,United States,Private,10064,4936,5603,1971,0.3359,0.6641,0.097243492,0.715926493,0.014548239,0.1218,0.266462481,0.143950995,0.153905054,0.21669219,0.21898928,0.034599156,0.407594937,0.557805907,0.5
2015,DePaul University,Chicago,Illinois,United States,Private,17641,8199,7985,14465,0.4396,0.5604,0.066666667,0.759294872,0.012660256,0.193,0.288782051,0.150641026,0.165705128,0.142948718,0.251923077,0.039434654,0.288256849,0.672308498,0.6405
2015,Eastern Illinois University,Charleston,Illinois,United States,Public,5028,6241,5928,10477,0.4201,0.5799,0.059444325,0.817574844,0.018307129,0.1131,0.245315529,0.127719147,0.160025845,0.210208917,0.256730562,0.014945965,0.380087376,0.604966659,0.6047
2015,Greenville University,Greenville,Illinois,United States,Private,10025,5974,4993,1307,0.4476,0.5524,0.158227848,0.723628692,0.02742616,0.0207,0.225738397,0.154008439,0.233122363,0.22257384,0.164556962,0.012345679,0.338945006,0.648709315,0.5
2015,Benedictine University,Lisle,Illinois,United States,Private,6894,3376,6654,2582,0.4249,0.5751,0.158108108,0.592567568,0.016891892,0.349,0.29527027,0.148648649,0.205405405,0.168918919,0.181756757,0.035529238,0.324944486,0.639526277,0.554
2015,Illinois State University,Normal,Illinois,United States,Public,5124,6053,6494,17824,0.4301,0.5699,0.035346696,0.874729144,0.023564464,0.0636,0.197183099,0.095747562,0.140574215,0.220476706,0.346018418,0.007701084,0.337992014,0.654306903,0.642
2015,Lewis University,Romeoville,Illinois,United States,Private,16327,6965,8049,3790,0.3939,0.6061,0.104796663,0.729927007,0.017726799,0.2546,0.248696559,0.120959333,0.152241919,0.204900939,0.273201251,0.034443169,0.386337543,0.579219288,0.4988
2015,McKendree University,Lebanon,Illinois,United States,Private,7653,4524,5445,2342,0.4424,0.5576,0.21366782,0.611591696,0.039792388,0.2639,0.266435986,0.152249135,0.183391004,0.223183391,0.174740484,0.015828678,0.40689013,0.577281192,0.5396
2015,Northern Illinois University,Dekalb,Illinois,United States,Public,4739,6586,6714,18811,0.4815,0.5185,0.042066335,0.834392696,0.020455333,0.0994,0.272044378,0.121923033,0.163642667,0.194614585,0.247775338,0.022166247,0.360957179,0.616876574,0.4832
2015,Western Illinois University,Macomb,Illinois,United States,Public,4739,5386,6505,11327,0.5245,0.4755,0.042649557,0.831100208,0.037931685,0.0874,0.265144367,0.118890357,0.157954331,0.205321759,0.252689187,0.010873943,0.383205799,0.605920258,0.5556
2015,Bethel University,Mishawaka,Indiana,United States,Private,9612,6213,4894,1887,0.3476,0.6524,0.244741874,0.539196941,0.02581262,0.2692,0.29541109,0.153919694,0.209369025,0.212237094,0.129063098,0.027055151,0.369406868,0.603537981,0.6259
2015,Buena Vista University,Storm Lake,Iowa,United States,Private,8127,5941,5990,2328,0.3767,0.6233,0.239073196,0.530805687,0.025803054,0.0851,0.337546077,0.174828857,0.226434966,0.174828857,0.086361243,0.023424428,0.388733965,0.587841606,0.5951
2015,Iowa State University,Ames,Iowa,United States,Public,6638,7611,7823,20440,0.5649,0.4351,0.031291692,0.894238933,0.01637356,0.0628,0.184839297,0.117161916,0.189690722,0.236749545,0.27155852,0.005573148,0.232298923,0.762127929,0.6593
2015,Kansas State University,Manhattan,Kansas,United States,Public,6827,8167,7017,18761,0.5123,0.4877,0.068077277,0.840320673,0.024839006,0.12,0.227362334,0.127874885,0.190169536,0.217374162,0.237219083,0.008444075,0.27893134,0.712624585,0.5899
2015,MidAmerica Nazarene University,Olathe,Kansas,United States,Private,7501,3814,4961,1276,0.4734,0.5266,0.231143552,0.597323601,0.03406326,0.1176,0.206812652,0.177615572,0.198296837,0.215328467,0.201946472,0.015444015,0.303732304,0.680823681,0.5154
2015,Pittsburg State University,Pittsburg,Kansas,United States,Public,3228,4510,6117,5622,0.5151,0.4849,0.10783966,0.748847109,0.029797801,0.0852,0.333096843,0.144377439,0.190493083,0.189428876,0.14260376,0.015861027,0.366314199,0.617824773,0.5188
2015,Murray State University,Murray,Kentucky,United States,Public,3986,5662,6241,7862,0.4236,0.5764,0.131103074,0.730861965,0.023508137,0.1104,0.352320675,0.14978903,0.175406872,0.172995781,0.149487643,0.021276596,0.407156673,0.571566731,0.4777
2015,Thomas More University,Crestview Hills,Kentucky,United States,Private,16403,4503,5170,1185,0.4785,0.5215,0.24801061,0.538461539,0.043766578,0.0861,0.188328913,0.167108753,0.198938992,0.24535809,0.200265252,0.027696793,0.454810496,0.517492711,0.4473
2015,Louisiana Tech University,Ruston,Louisiana,United States,Public,3763,3791,6076,8604,0.5173,0.4827,0.103323462,0.775913129,0.028627838,0.1679,0.383349786,0.161237249,0.144126357,0.156630471,0.154656137,0.013019892,0.381555154,0.605424955,0.4864
2015,Frostburg State University,Frostburg,Maryland,United States,Public,5392,5794,6603,4187,0.5228,0.4772,0.030530263,0.878414569,0.012319229,0.0506,0.22817354,0.117836101,0.184788431,0.197107659,0.272094269,0.009253904,0.372469636,0.61827646,0.4698
2015,Salisbury University,Salisbury,Maryland,United States,Public,5304,4469,6405,6519,0.4459,0.5541,0.039251651,0.857300073,0.016874542,0.0623,0.199559795,0.099779897,0.15077036,0.177549523,0.372340426,0.011171032,0.333204931,0.655624037,0.6986
2015,Towson University,Towson,Maryland,United States,Public,6154,4532,6522,14882,0.394,0.606,0.047371073,0.806988073,0.016798253,0.1019,0.233831682,0.118595666,0.139257517,0.177053586,0.331261549,0.009623953,0.322224203,0.668151845,0.636
2015,Bridgewater State University,Bridgewater,Massachusetts,United States,Public,5936,4627,6802,7573,0.4166,0.5834,0.047748565,0.832577818,0.012692656,0.1548,0.217890601,0.12571774,0.156844968,0.222725899,0.276820792,0.013951979,0.360155743,0.625892278,0.5064
2015,Fitchburg State University,Fitchburg,Massachusetts,United States,Public,3693,4543,6766,3565,0.4421,0.5579,0.055251973,0.846994536,0.01335762,0.1293,0.210686096,0.126290225,0.177292046,0.228293868,0.257437766,0.014341591,0.380704042,0.604954368,0.5156
2015,Northeastern University,Boston,Massachusetts,United States,Private,17000,10011,8878,18001,0.488,0.512,0.035915606,0.834917056,0.005798035,0.1559,0.199549042,0.103720406,0.142696086,0.152359478,0.401674988,0.015595544,0.193144816,0.79125964,0.6456
2015,Westfield State University,Westfield,Massachusetts,United States,Public,5831,5044,6494,4533,0.4441,0.5559,0.023198012,0.895194698,0.006628003,0.111,0.173156587,0.101491301,0.165700083,0.251864126,0.307787904,0.008377425,0.332892416,0.658730159,0.5615
2015,Central Michigan University,Mount Pleasant,Michigan,United States,Public,6076,5115,6896,19815,0.4369,0.5631,0.050391802,0.854370103,0.01482821,0.1044,0.212055455,0.125858951,0.179264617,0.217721519,0.265099458,0.008134215,0.369598373,0.622267412,0.5729
2015,Grand Valley State University,Allendale,Michigan,United States,Public,6319,5032,5948,19388,0.3944,0.6056,0.053932311,0.847820794,0.013757,0.1171,0.203798393,0.118943268,0.173362552,0.235816898,0.26807889,0.008136283,0.335240275,0.656623443,0.5147
2015,Lawrence Technological University,Southfield,Michigan,United States,Private,14938,7838,7126,2656,0.77,0.23,0.085062241,0.737551867,0.02593361,0.4428,0.2593361,0.126556017,0.158713693,0.212655602,0.242738589,0.013407821,0.329608939,0.65698324,0.411
2015,Michigan State University,East Lansing,Michigan,United States,Public,9046,10596,8842,35521,0.4619,0.5381,0.021751911,0.905433778,0.0063828,0.0876,0.218610901,0.108003695,0.142017301,0.191903922,0.339464181,0.009238079,0.244149217,0.746612705,0.7395
2015,Northern Michigan University,Marquette,Michigan,United States,Public,5366,4058,6404,8644,0.4786,0.5214,0.05628655,0.813109162,0.022173489,0.0975,0.310916179,0.134259259,0.174220273,0.202241715,0.178362573,0.008029008,0.378140378,0.613830614,0.4883
2015,Spring Arbor University,Spring Arbor,Michigan,United States,Private,8647,5619,5016,2557,0.3289,0.6711,0.314079422,0.412068076,0.044352759,0.2499,0.287777205,0.17019082,0.21248066,0.188241362,0.141309954,0.028888889,0.380555556,0.590555556,0.5926
2015,Western Michigan University,Kalamazoo,Michigan,United States,Public,7298,5551,7447,19966,0.4928,0.5072,0.038307985,0.852756654,0.017205323,0.1162,0.231939164,0.116254753,0.158365019,0.206844107,0.286596958,0.007578024,0.316382491,0.676039486,0.5414
2015,St Catherine University,Saint Paul,Minnesota,United States,Private,11650,6708,5603,3732,0.0372,0.9628,0.197487437,0.496482412,0.016582915,0.3438,0.307035176,0.179899498,0.167839196,0.183919598,0.161306533,0.023767083,0.295306001,0.680926916,0.5164
2015,Winona State University,Winona,Minnesota,United States,Public,5257,4319,6610,7416,0.3838,0.6162,0.045039909,0.864310148,0.016533637,0.0713,0.1827252,0.107753706,0.16391106,0.265108324,0.28050171,0.008007391,0.290729905,0.701262704,0.5571
2015,Delta State University,Cleveland,Mississippi,United States,Public,3451,5278,5304,3427,0.3928,0.6072,0.087153367,0.668930391,0.027164686,0.1739,0.547255235,0.161856254,0.099603848,0.093944539,0.097340125,0.039794609,0.355584082,0.604621309,0.4729
2015,Mississippi State University,Starkville,Mississippi,United States,Public,4590,5735,6935,12630,0.5238,0.4762,0.08729998,0.774154345,0.021267977,0.1125,0.387684829,0.156977922,0.137735467,0.151306461,0.166295321,0.020008795,0.302330695,0.67766051,0.5791
2015,Drury University,Springfield,Missouri,United States,Private,6896,5769,5893,4462,0.3449,0.6551,0.331826401,0.412748644,0.056962025,0.3669,0.461573237,0.182640145,0.167721519,0.107594937,0.080470163,0.043456544,0.44955045,0.506993007,0.5731
2015,Northwest Missouri State University,Maryville,Missouri,United States,Public,4970,6463,5564,4970,0.4441,0.5559,0.029137094,0.906611879,0.010085917,0.0581,0.240194247,0.146806126,0.212551364,0.219648861,0.180799402,0.009134234,0.391183479,0.599682288,0.5573
2015,Southwest Baptist University,Bolivar,Missouri,United States,Private,5821,3900,4395,2612,0.3373,0.6627,0.201640465,0.648667122,0.016404648,0.2615,0.338345865,0.166097061,0.198906357,0.179084074,0.117566644,0.021849964,0.356882739,0.621267298,0.459
2015,Southeast Missouri State University,Cape Girardeau,Missouri,United States,Public,5256,4792,5759,8259,0.399,0.601,0.136625721,0.704437202,0.027575834,0.1937,0.368262723,0.150664327,0.167460516,0.166457759,0.147154675,0.032948929,0.429159802,0.537891269,0.4955
2015,Webster University,Saint Louis,Missouri,United States,Private,10813,4477,6792,3753,0.4045,0.5955,0.123069001,0.633882595,0.034500515,0.3032,0.267250258,0.136457261,0.178166838,0.194129763,0.223995881,0.019090399,0.344188658,0.636720943,0.5898
2015,Montana State University,Bozeman,Montana,United States,Public,7083,5614,6514,10641,0.5388,0.4612,0.076923077,0.760989011,0.030906593,0.1451,0.330815018,0.144459707,0.173305861,0.174221612,0.177197802,0.006069434,0.289147851,0.704782714,0.4962
2015,Southern New Hampshire University,Manchester,New Hampshire,United States,Private,9670,4764,7178,4254,0.4022,0.5978,0.199738334,0.56607065,0.04448321,0.2971,0.229829917,0.180113389,0.185782817,0.184474488,0.219799389,0.018796993,0.378759399,0.602443609,0.4565
2015,Rowan University,Glassboro,New Jersey,United States,Public,7158,7154,8223,8018,0.4723,0.5277,0.046342685,0.807114229,0.011523046,0.108,0.253006012,0.106462926,0.132264529,0.193637275,0.314629259,0.016639389,0.385706492,0.597654119,0.6695
2015,Monmouth University,West Long Branch,New Jersey,United States,Private,14695,6965,7278,4621,0.419,0.581,0.024731685,0.90760616,0.007932805,0.0965,0.167522165,0.101726552,0.121791881,0.183387774,0.425571629,0.008906482,0.333003464,0.658090054,0.5644
2015,Montclair State University,Montclair,New Jersey,United States,Public,6801,5135,8726,12190,0.3953,0.6047,0.058180471,0.784509913,0.010376135,0.1688,0.289975913,0.145451177,0.148230498,0.157494905,0.258847508,0.03528435,0.389165629,0.575550021,0.5929
2015,Stockton University,Galloway,New Jersey,United States,Public,5738,5922,7961,6560,0.4223,0.5777,0.066747573,0.77184466,0.014866505,0.1284,0.272451456,0.122876214,0.144417476,0.184466019,0.275788835,0.018121911,0.401976936,0.579901153,0.6346
2015,Cornell University,Ithaca,New York,United States,Private,20635,22511,10914,13523,0.5099,0.4901,0.009317552,0.914127424,0.005288341,0.001,0.215562831,0.09921934,0.137496852,0.167464115,0.380256862,0.014162077,0.131392604,0.854445319,0.9193
2015,Fordham University,Bronx,New York,United States,Private,16328,8833,9384,7451,0.4185,0.5815,0.019759185,0.910774931,0.008335906,0.0625,0.2460636,0.106514356,0.120716271,0.134918185,0.391787589,0.023185484,0.204637097,0.772177419,0.777
2015,Hofstra University,Hempstead,New York,United States,Private,18301,10647,9427,8474,0.4696,0.5304,0.018543046,0.891125828,0.005562914,0.0847,0.221456954,0.110198676,0.132715232,0.171390729,0.364238411,0.01061693,0.278048781,0.71133429,0.5576
2015,New York University,New York,New York,United States,Private,24477,25237,10503,20604,0.3848,0.6152,0.031668032,0.839202839,0.005323505,0.0678,0.258940759,0.112476113,0.127218127,0.142506143,0.358858859,0.021177836,0.161444735,0.81737743,0.8401
2015,Syracuse University,Syracuse,New York,United States,Private,17781,14728,8546,12305,0.4437,0.5563,0.014067025,0.927596194,0.006826645,0.0456,0.213074059,0.117087298,0.141290856,0.162598262,0.365949524,0.014758497,0.182468694,0.802772809,0.8216
2015,Appalachian State University,Boone,North Carolina,United States,Public,3987,5624,6867,13114,0.5018,0.4982,0.047718711,0.862913353,0.013604018,0.0512,0.230431143,0.115738803,0.197362913,0.19547928,0.260987861,0.010002174,0.262665797,0.727332029,0.6167
2015,East Carolina University,Greenville,North Carolina,United States,Public,4594,9325,6806,18445,0.4049,0.5951,0.087081215,0.772910963,0.029722331,0.111,0.304653891,0.141572155,0.166340764,0.175074958,0.212358232,0.014904583,0.290569717,0.6945257,0.5639
2015,Elizabeth City State University,Elizabeth City,North Carolina,United States,Public,2063,5328,6270,2461,0.3937,0.6063,0.100724161,0.757077024,0.025016458,0.0723,0.529953917,0.183015142,0.148782094,0.088874259,0.049374589,0.023592085,0.390410959,0.585996956,0.4943
2015,Gardner-Webb University,Boiling Springs,North Carolina,United States,Private,7811,4687,5408,2643,0.3428,0.6572,0.247590361,0.513253012,0.029518072,0.1415,0.372891566,0.172891566,0.180120482,0.153614458,0.120481928,0.055181696,0.368102288,0.576716016,0.4334
2015,Western Carolina University,Cullowhee,North Carolina,United States,Public,3534,6038,6578,7051,0.4805,0.5195,0.06590621,0.812737643,0.019961977,0.1278,0.282002535,0.162230672,0.188529785,0.195817491,0.171419518,0.016514998,0.317492417,0.665992585,0.4674
2015,Ashland University,Ashland,Ohio,United States,Private,9610,5032,5967,2719,0.4458,0.5542,0.137418204,0.687091017,0.012492564,0.0747,0.240928019,0.12492564,0.195716835,0.230220107,0.208209399,0.00879397,0.399497487,0.591708543,0.5938
2015,Baldwin Wallace University,Berea,Ohio,United States,Private,13059,8327,6254,3440,0.4134,0.5866,0.057962172,0.835265406,0.013422819,0.1509,0.195851129,0.116534472,0.183648566,0.24771202,0.256253813,0.016752577,0.364690722,0.618556701,0.6906
2015,Capital University,Columbus,Ohio,United States,Private,12507,9452,6975,2737,0.3796,0.6204,0.078301261,0.796947578,0.01725282,0.1582,0.214333112,0.129396151,0.185136032,0.218314532,0.252820173,0.010548523,0.368495077,0.620956399,0.6362
2015,Malone University,Canton,Ohio,United States,Private,10441,5892,5436,1876,0.3955,0.6045,0.2143446,0.61417972,0.025556472,0.0938,0.229183842,0.143446002,0.210222589,0.23577906,0.181368508,0.016829052,0.409211692,0.573959256,0.5309
2015,Mount Vernon Nazarene University,Mount Vernon,Ohio,United States,Private,10656,5669,5194,2097,0.4149,0.5851,0.23996972,0.592732778,0.046934141,0.082,0.183951552,0.191521575,0.218773656,0.224072672,0.181680545,0.01946472,0.424979724,0.555555556,0.5205
2015,Xavier University,Cincinnati,Ohio,United States,Private,12497,7350,6619,3770,0.4305,0.5695,0.0601983,0.799575071,0.020538244,0.1088,0.184844193,0.097733711,0.133852691,0.194050992,0.389518414,0.008184524,0.236607143,0.755208333,0.759
2015,Oklahoma City University,Oklahoma City,Oklahoma,United States,Private,10012,6637,6347,2239,0.377,0.623,0.155505108,0.667423383,0.031782066,0.2028,0.298524404,0.148694665,0.157775255,0.172531215,0.222474461,0.023002421,0.280871671,0.696125908,0.5039
2015,Oral Roberts University,Tulsa,Oklahoma,United States,Private,8059,5119,4689,2758,0.4148,0.5852,0.068214804,0.835994195,0.013788099,0.0954,0.304063861,0.166908563,0.181422351,0.179970972,0.167634253,0.015637217,0.272869429,0.711493354,0.5545
2015,George Fox University,Newberg,Oregon,United States,Private,12296,7280,5793,1836,0.3873,0.6127,0.136445242,0.768402154,0.02064632,0.1176,0.183123878,0.136445242,0.236086176,0.226211849,0.218132855,0.014981273,0.267790262,0.717228464,0.6563
2015,Oregon State University,Corvallis,Oregon,United States,Public,7058,7751,6865,15506,0.535,0.465,0.093433569,0.747775391,0.028229518,0.1296,0.303927585,0.138079165,0.171064744,0.173826327,0.213102179,0.017880364,0.304778934,0.677340702,0.598
2015,DeSales University,Center Valley,Pennsylvania,United States,Private,11402,6326,6137,2126,0.4106,0.5894,0.116322702,0.722326454,0.014071295,0.2281,0.178236398,0.119136961,0.164165103,0.203564728,0.334896811,0.016145308,0.318869829,0.664984864,0.6762
2015,Alvernia University,Reading,Pennsylvania,United States,Private,10734,4396,5602,1915,0.2977,0.7023,0.149240393,0.621090259,0.023235031,0.1958,0.299374442,0.166219839,0.17873101,0.166219839,0.18945487,0.031600408,0.489296636,0.479102956,0.4788
2015,Gwynedd Mercy University,Gwynedd Valley,Pennsylvania,United States,Private,9226,5213,6337,2073,0.2441,0.7559,0.172445256,0.600364964,0.023722628,0.3632,0.190693431,0.16149635,0.162408759,0.197992701,0.287408759,0.023421589,0.478615071,0.49796334,0.7374
2015,Holy Family University,Philadelphia,Pennsylvania,United States,Private,12493,6455,6260,2109,0.2304,0.7696,0.114522822,0.684647303,0.010788382,0.3267,0.244813278,0.156016598,0.176763486,0.223236515,0.199170125,0.019961977,0.537072243,0.44296578,0.581
2015,Immaculata University,Chester,Pennsylvania,United States,Private,10008,5127,5842,2560,0.2324,0.7676,0.221818182,0.54,0.016363636,0.6746,0.179090909,0.157272727,0.177272727,0.209090909,0.277272727,0.025278059,0.447927199,0.526794742,0.5606
2015,Lock Haven University,Lock Haven,Pennsylvania,United States,Public,5404,4973,6912,4697,0.4226,0.5774,0.048380804,0.876316816,0.020678892,0.0537,0.237222006,0.144752244,0.202106906,0.241904019,0.174014826,0.010092515,0.460470984,0.529436501,0.5281
2015,Mercyhurst University,Erie,Pennsylvania,United States,Private,8919,5274,5077,3807,0.4106,0.5894,0.095959596,0.762205387,0.024410774,0.098,0.256734007,0.127525253,0.181818182,0.201178451,0.232744108,0.012733061,0.380172806,0.607094134,0.5687
2015,Misericordia University,Dallas,Pennsylvania,United States,Private,12354,6283,5692,2001,0.2774,0.7226,0.122605364,0.697318008,0.017241379,0.2809,0.251915709,0.131226054,0.192528736,0.205938697,0.218390805,0.014213198,0.410152284,0.575634518,0.6552
2015,Clemson University,Clemson,South Carolina,United States,Public,10062,8701,7788,14069,0.5425,0.4575,0.024270764,0.919617012,0.012024048,0.0699,0.18414607,0.108216433,0.159652639,0.185704743,0.362280116,0.005284927,0.209558824,0.78515625,0.751
2015,Winthrop University,Rock Hill,South Carolina,United States,Public,5864,5384,6362,4887,0.3082,0.6918,0.041164241,0.871101871,0.010810811,0.0571,0.277338877,0.157172557,0.18004158,0.179209979,0.206237006,0.011617516,0.315013405,0.67336908,0.5809
2015,South Dakota State University,Brookings,South Dakota,United States,Public,4426,5391,6280,9003,0.4996,0.5004,0.06432621,0.82511993,0.028347144,0.125,0.23877017,0.141299608,0.221761884,0.236589621,0.161578718,0.009165687,0.275440658,0.715393655,0.5284
2015,Tennessee Technological University,Cookeville,Tennessee,United States,Public,3318,5630,6289,7446,0.542,0.458,0.130838132,0.74728087,0.024632118,0.0952,0.350607806,0.172424824,0.171145234,0.165067179,0.140754958,0.031239272,0.443872297,0.524888431,0.4858
2015,Baylor University,Waco,Texas,United States,Private,13570,10068,7274,11803,0.4063,0.5937,0.028625503,0.9306837,0.007806955,0.0225,0.21173409,0.113555713,0.16229004,0.167731252,0.344688905,0.016356877,0.213135068,0.770508055,0.7417
2015,Houston Baptist University,Houston,Texas,United States,Private,15780,9800,6146,1804,0.332,0.668,0.139508929,0.659598214,0.025669643,0.1236,0.412946429,0.1640625,0.150669643,0.111607143,0.160714286,0.034307497,0.285895807,0.679796696,0.5226
2015,St. Mary's University,San Antonio,Texas,United States,Private,12066,7765,7511,2393,0.4016,0.5984,0.053435115,0.851569126,0.028837998,0.0794,0.348600509,0.166242579,0.175572519,0.162849873,0.146734521,0.054307116,0.36423221,0.581460674,0.564
2015,Southern Methodist University,Dallas,Texas,United States,Private,18141,10615,8853,6199,0.457,0.543,0.064054726,0.796641791,0.015547264,0.0398,0.279850746,0.126243781,0.15920398,0.134328358,0.300373134,0.018494056,0.189564069,0.791941876,0.7422
2015,Texas State University,San Marcos,Texas,United States,Public,5041,4068,6530,23568,0.4493,0.5507,0.074420456,0.738036016,0.036414287,0.1891,0.348920505,0.138294697,0.154114019,0.155208437,0.203462342,0.025794713,0.34475008,0.629455207,0.5275
2015,Texas Christian University,Fort Worth,Texas,United States,Private,15931,11203,7733,7140,0.406,0.594,0.048814505,0.878661088,0.014411901,0.0454,0.209205021,0.112505811,0.137145514,0.148768015,0.392375639,0.015158924,0.213691932,0.771149144,0.6812
2015,Texas Tech University,Lubbock,Texas,United States,Public,6504,5911,7217,22838,0.5521,0.4479,0.056067489,0.844516548,0.020376379,0.0874,0.251784556,0.116937054,0.154185594,0.177027904,0.300064893,0.021756979,0.287219486,0.691023536,0.557
2015,Utah State University,Logan,Utah,United States,Public,3256,7083,6893,12572,0.5226,0.4774,0.352730236,0.462917685,0.016951915,0.1611,0.487367563,0.142135289,0.15207824,0.124531377,0.093887531,0.008863133,0.295380944,0.695755923,0.4792
2015,George Mason University,Fairfax,Virginia,United States,Public,6169,7767,8947,17812,0.463,0.537,0.093074324,0.70777027,0.024493243,0.2202,0.311824324,0.141722973,0.149831081,0.147466216,0.249155405,0.021982048,0.253526287,0.724491665,0.5565
2015,Hampton University,Hampton,Virginia,United States,Private,9415,7903,5619,5056,0.36,0.64,0.044682753,0.872207328,0.020554066,0.0663,0.248436104,0.168007149,0.190795353,0.164879357,0.227882038,0.008449304,0.238568589,0.752982107,0.5411
2015,Marymount University,Arlington,Virginia,United States,Private,13727,6693,6617,2260,0.2593,0.7407,0.081218274,0.66751269,0.018612521,0.1398,0.280033841,0.159898477,0.172588833,0.140439932,0.247038917,0.02299908,0.251149954,0.725850966,0.521
2015,Radford University,Radford,Virginia,United States,Public,3584,5078,6402,8089,0.4196,0.5804,0.041201983,0.872057001,0.01394052,0.0471,0.215303594,0.109975217,0.175650558,0.202292441,0.296778191,0.011067708,0.320638021,0.668294271,0.563
2015,Virginia Polytechnic Institute and State University,Blacksburg,Virginia,United States,Public,7698,7854,8935,21912,0.5837,0.4163,0.012511878,0.93997466,0.009819449,0.0217,0.13873931,0.085365854,0.152518214,0.191320874,0.432055749,0.004225581,0.200877621,0.794896798,0.7924
2015,Central Washington University,Ellensburg,Washington,United States,Public,4415,5635,6134,9650,0.4779,0.5221,0.113364886,0.695514988,0.030425964,0.103,0.325219743,0.137029525,0.162046428,0.182555781,0.193148524,0.02633522,0.344326852,0.629337928,0.4968
2015,Eastern Washington University,Cheney,Washington,United States,Public,4499,5133,5817,9786,0.4212,0.5788,0.134178905,0.661103694,0.037383178,0.1414,0.374054295,0.149755229,0.173564753,0.166889186,0.135736538,0.025901719,0.321955943,0.652142338,0.482
2015,Pacific Lutheran University,Tacoma,Washington,United States,Private,14368,9611,5849,3308,0.3619,0.6381,0.088253574,0.811062772,0.031696706,0.0617,0.235550031,0.136109385,0.176507147,0.21068987,0.241143567,0.011310712,0.256154358,0.73253493,0.6793
2015,Seattle University,Seattle,Washington,United States,Private,17356,10252,7603,4134,0.3863,0.6137,0.053598775,0.7697805,0.018376723,0.0612,0.283818275,0.108728943,0.159264931,0.165390505,0.282797346,0.017429194,0.227668845,0.754901961,0.7093
2015,Washington State University,Pullman,Washington,United States,Public,6328,7825,7462,18995,0.4835,0.5165,0.14093199,0.668765743,0.030856423,0.1301,0.318765743,0.127959698,0.155541562,0.168010076,0.229722922,0.020242915,0.292037787,0.687719298,0.6025
2015,Western Washington University,Bellingham,Washington,United States,Public,5347,5492,6439,12711,0.4481,0.5519,0.06954282,0.770980897,0.020176003,0.0704,0.291693497,0.119768191,0.154754239,0.194033054,0.23975102,0.013342379,0.26006332,0.726594301,0.6431
2015,West Virginia University,Morgantown,West Virginia,United States,Public,7252,6407,7071,20590,0.5433,0.4567,0.038836002,0.887602769,0.016443098,0.0575,0.243184769,0.121484206,0.170164431,0.199156209,0.266010385,0.008345719,0.346747456,0.644906825,0.55
2015,Marian University,Fond Du Lac,Wisconsin,United States,Private,7709,3477,5573,1969,0.2656,0.7344,0.156555773,0.609589041,0.025440313,0.292,0.274951076,0.142857143,0.192759296,0.23776908,0.151663405,0.016042781,0.46631016,0.517647059,0.5061
2016,Auburn University,Auburn,Alabama,United States,Public,8945,7612,8746,19799,0.5111,0.4889,0.033273381,0.890647482,0.01618705,0.0835,0.232913669,0.114568345,0.14118705,0.16852518,0.342805755,0.006546951,0.226150393,0.767302656,0.6339
2016,Northern Arizona University,Flagstaff,Arizona,United States,Public,3305,4320,6990,15360,0.4043,0.5957,0.146779574,0.629586862,0.031819348,0.1743,0.352578907,0.145368232,0.159096741,0.148832435,0.194123685,0.030612245,0.312133072,0.657254683,0.4818
2016,Harding University,Searcy,Arkansas,United States,Private,8207,7398,5751,4094,0.4507,0.5493,0.091103966,0.84244373,0.011254019,0.052,0.230975348,0.109324759,0.154876742,0.218649518,0.286173633,0.00789177,0.228297633,0.763810598,0.6047
2016,John Brown University,Siloam Springs,Arkansas,United States,Private,8829,6005,5307,1666,0.4718,0.5282,0.284623773,0.562704471,0.043620502,0.0294,0.245365322,0.162486369,0.222464558,0.202835333,0.166848419,0.022248244,0.278688525,0.699063232,0.7095
2016,Azusa Pacific University,Azusa,California,United States,Private,14105,7233,6671,4615,0.3651,0.6349,0.182445381,0.649674205,0.022614028,0.1497,0.221924109,0.124952089,0.168646991,0.172863166,0.311613645,0.03968254,0.280284043,0.680033417,0.6473
